pdt_url,brand,pdt_name,price,rating,num_reviews,sephora_exclusive
https://www.sephora.sg/products/givenchy-ressource-soothing-moisturizing-treatment-lotion,GIVENCHY,Ressource Soothing Moisturizing Treatment Lotion,70.0,NA,NA,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/heure-ageless-night-treatment-moisturiser,HEURE,Ageless Night Treatment Moisturiser,190.0,NA,NA,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/charlotte-tilbury-refillable-magic-night-cream,CHARLOTTE TILBURY,Refillable Magic Night Cream,210.0,2.0,1,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/clinique-smart-clinical-repair-wrinkle-correcting-cream,CLINIQUE,Smart Clinical Repair Wrinkle Correcting Cream,130.0,4.2,1469,0
https://www.sephora.sg/products/pixi-rose-ceramide-cream,PIXI,Rose Ceramide Cream,40.0,4.1,33,0
https://www.sephora.sg/products/sunday-riley-ice-ceramide-moisturizing-cream,SUNDAY RILEY,Ice Ceramide Moisturizing Cream,104.0,4.1,1161,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/pixi-retinol-jasmine-lotion,PIXI,Retinol Jasmine Lotion,40.0,3.5,10,0
https://www.sephora.sg/products/pixi-skintreats-clarity-lotion-oil-free-moisturiser,PIXI,Skintreats Clarity Lotion Oil-Free Moisturiser,40.0,4.0,2,0
https://www.sephora.sg/products/caudalie-resveratrol-lift-firming-night-cream,CAUDALIE,Resveratrol-Lift Firming Night Cream,88.0,4.4,186,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/allies-of-skin-peptides-and-antioxidants-firming-daily-treatment,ALLIES OF SKIN,Peptides & Antioxidants Firming Daily Treatment,199.0,4.9,7,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/talika-skintelligence-hydra-intense-hydrating-rich-cream,TALIKA,Skintelligence Hydra - Intense Hydrating Rich Cream,60.0,NA,NA,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/kenzoki-youth-flow-dream-night-mask,KENZOKI,Youth Flow Dream Night Mask,155.0,NA,NA,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/allies-of-skin-molecular-barrier-recovery-cream-balm,ALLIES OF SKIN,Molecular Barrier Recovery Cream Balm,150.0,NA,NA,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/herbivore-botanicals-skin-in-the-clouds-mini-skincare-set,HERBIVORE BOTANICALS,Skin In The Clouds Mini Skincare Set,50.0,4.1,9,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/starskin-orglamic-pink-cactus-pudding/v/50ml,STARSKIN,Orglamic™ Pink Cactus Pudding Moisturiser,79.0,4.4,42,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/caudalie-vinopure-skin-perfecting-mattifying-moisturizer,CAUDALIE,Vinopure Skin Perfecting Mattifying Moisturizer,52.0,3.9,154,SEPHORA EXCLUSIVE
https://www.sephora.sg/products/peter-thomas-roth-vital-e-microbiome-age-defense-cream,PETER THOMAS ROTH,Vital-E Microbiome Age Defense Cream,119.0,4.4,691,0
https://www.sephora.sg/products/dermalogica-calm-water-gel,DERMALOGICA,Calm Water Gel,109.0,4.4,218,0
https://www.sephora.sg/products/dermalogica-intensive-moisture-balance-moisturizer,DERMALOGICA,Intensive Moisture Balance Moisturizer,92.0,4.5,145,0
https://www.sephora.sg/products/dermalogica-skin-smoothing-moisturizer-cream,DERMALOGICA,Skin Smoothing Moisturizer Cream,77.0,4.6,475,0
https://www.sephora.sg/products/dermalogica-active-moist-2-dot-0-moisturizer,DERMALOGICA,Active Moist 2.0 Moisturizer,80.0,4.6,433,0
https://www.sephora.sg/products/drunk-elephant-trunk-6-dot-0-skincare-set,DRUNK ELEPHANT,Trunk 6.0 Skincare Set,650.0,5.0,1,NEW | SEPHORA EXCLUSIVE
https://www.sephora.sg/products/allies-of-skin-nighttime-allies-kit,ALLIES OF SKIN,Nighttime Allies Kit,96.0,NA,NA,NEW | SEPHORA EXCLUSIVE
