pdt_url,brand,pdt_name,price,rating,num_reviews,sephora_exclusive,unique_id,pdt_images,skin_type,skin_concerns,formulation,age,category
https://www.sephora.sg/products/kora-organics-by-miranda-kerr-milky-mushroom-gentle-cleansing-oil,KORA ORGANICS BY MIRANDA KERR,Milky Mushroom Gentle Cleansing Oil,62,4.5,479.0,0,KORA ORGANICS BY MIRANDA KERR-Milky Mushroom Gentle Cleansing Oil,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_9342759005808-Kora_20Organics_20By_20Miranda_20Kerr-Milky_20Mushroom_20Gentle_20_55baf629622c5e4f734a782a503ceaa9a6058f53_1618374098.png,"Combination,Dry,Normal,Oily","Dryness,UnevenSkinTexture",Oil,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/alpha-h-triple-action-cleanser/v/185ml,ALPHA-H,Triple Action Cleanser,61,4.4,33.0,1,ALPHA-H-Triple Action Cleanser,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_9336328014278-Alpha-H-Triple-Action-Cleanser-Updated_2c38af9a772cb5f7fa85182dc71df77dc1e50b67_1664026568.png,"Combination,Dry,Normal,Oily","Blemishes,Oiliness",Gel,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/farmacy-clean-bee-ultra-gentle-facial-cleanser,FARMACY,Clean Bee Ultra-Gentle Facial Cleanser,45,4.0,889.0,1,FARMACY-Clean Bee Ultra-Gentle Facial Cleanser,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_818832020420-Farmacy-Clean-Bee-Ultra-Gentle-Facial-Cleanser-150ml_af272dae56438384a02e840e377a7c1661bc8c2c_1661330051.png,"Combination,Dry,Normal,Oily,Sensitive","Dryness,Oiliness",Liquid,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/boscia-makeup-breakup-cool-cleansing-oil,BOSCIA,MakeUp-BreakUp Cool Cleansing Oil,59,4.5,2859.0,1,BOSCIA-MakeUp-BreakUp Cool Cleansing Oil,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_808144107070-Boscia-MakeUp-BreakUp-Cool-Cleansing-Oil-150ml_7f3f687142ef385bc2c687adecb43d1a9b87299a_1618201015.png,"Combination,Dry,Normal,Oily,Sensitive","Ageing,Dryness,Dullness,UnevenSkinTexture,UnevenSkinTone,VisiblePores",Oil,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/burts-bees-sensitive-facial-cleanser,BURT'S BEES,Sensitive Facial Cleanser,35,4.4,0.0,1,BURT'S BEES-Sensitive Facial Cleanser,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_792850014312-Burts-Bees-Sensitive-Facial-Cleanser-170g_dcbf48acfbf475a3d7db18cb63bc84efe368aec8_1622628839.png,"Combination,Dry,Normal,Oily,Sensitive",Dryness,Cream,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/tarte-sea-deep-dive-makeup-removing-gel-cleanser/v/default,TARTE,Sea Deep Dive Makeup Removing Gel Cleanser,44,4.3,1373.0,1,TARTE-Sea Deep Dive Makeup Removing Gel Cleanser,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_846733014125-tarte-Sea-Deep-Dive-Makeup-Removing-Gel-Cleanser-150ml_5c8d5effc4111215c16164e7caa0872fa94d07af_1618646492.png,"Combination,Dry,Normal,Oily,Sensitive","Dryness,FineLines&Wrinkles",Gel,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/dermalogica-precleanse,DERMALOGICA,Precleanse,83,4.6,1162.0,0,DERMALOGICA-Precleanse,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_666151010628-Dermalogica-Precleanse-150ml_940adc31ba5c760700485a74e6bfef30bc925421_1601306673.png,"Combination,Dry,Normal,Oily",Oiliness,Oil,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/laneige-water-bank-blue-hyaluronic-cleansing-oil,LANEIGE,Water Bank Blue Hyaluronic Cleansing Oil,53,4.4,0.0,1,LANEIGE-Water Bank Blue Hyaluronic Cleansing Oil,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_8809803509374-Laneige-Water-Bank-Blue-Hyaluronic-Cleansing-Oil-250ml_863d34d67ed5430714fee3e1622ae604826d4a32_1657001174.png,"Combination,Dry,Normal,Oily","Dryness,Oiliness,UnevenSkinTexture,VisiblePores",Oil,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/dior-cleansing-milk,DIOR,Cleansing Milk,69,5.0,1.0,0,DIOR-Cleansing Milk,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_3348901600415-Dior-Cleansing-Milk-200ml_261e180b23a0d9e483cef4a7dd3a70e0184b5450_1650890475.png,"Combination,Dry,Normal,Oily","Dryness,UnevenSkinTexture",Liquid,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/fresh-cleanse-and-moisturize-duo,FRESH,Cleanse & Moisturize Duo,41,5.0,20.0,0,FRESH-Cleanse & Moisturize Duo,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_809280156021_FRESH_Cleanse--Moisturize-Duo_Default_f889adc080f369f4b83a3cd2c9207d1c7884cf6d_1666870527.png,"Combination,Dry,Normal,Oily",Ageing,"Cream,Gel","20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/skyn-iceland-micellar-cleansing-water,SKYN ICELAND,Micellar Cleansing Water,40,5.0,5.0,1,SKYN ICELAND-Micellar Cleansing Water,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_203330-Skyn-Iceland-Micellar-Cleansing-Water-With-Arctic-Algae-Default_f78307c4ca33af1e0e924146cf3ede2e72b9c660_1547785451.png,"Combination,Dry,Normal,Oily,Sensitive","Dryness,Dullness,Oiliness,VisiblePores",Liquid,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/by-terry-cellularose-cleansing-oil,BY TERRY,Cellularose Cleansing Oil,90,4.4,0.0,1,BY TERRY-Cellularose Cleansing Oil,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_3700076440577-By-Terry-Cellularose-Cleansing-Oil-125ml_2e0e2cfab07202b2f88d892610897fcefd2e23bf_1565062836.png,"Combination,Dry,Normal,Oily,Sensitive",Dullness,Oil,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/drunk-elephant-e-rase-milki-micellar-water,DRUNK ELEPHANT,E-Rase™ Milki Micellar Water,40,4.3,922.0,1,DRUNK ELEPHANT-E-Rase™ Milki Micellar Water,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_812343031951-Drunk-Elephant-E-Rase--Milki-Micellar-Water-200ml_f22be6b296c90e9a7df855f9a5a9c2d9788b87ae_1618201270.png,"Combination,Dry,Normal,Oily",Dullness,Liquid,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/laura-mercier-soothing-eye-makeup-remover,LAURA MERCIER,Soothing Eye Makeup Remover,45,4.4,0.0,1,LAURA MERCIER-Soothing Eye Makeup Remover,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_1_Product_736150180230-Laura-Mercier-Soothing-Eye-Makeup-Remover-100ml_4129a62bf248ddaeb00488c4e07ce91b956723ac_1595902403.png,"Combination,Dry,Normal,Oily","Dryness,Dullness,Firmness&Elasticity",Liquid,"20s,30s,40s,50+,Under20",cleaser
https://www.sephora.sg/products/drunk-elephant-e-rase-milki-micellar-water-midi,DRUNK ELEPHANT,E-Rase™ Milki Micellar Water Midi,20,4.0,5.0,1,DRUNK ELEPHANT-E-Rase™ Milki Micellar Water Midi,https://image-optimizer-reg.production.sephora-asia.net/images/product_images/closeup_2_Product_812343031968-Drunk-Elephant-E-Rase-Milki-Micellar-Water-Midi-100ml-Updated_3779d6a5462a425c9031889237783e5a1d1de868_1644763728.png,"Combination,Dry,Normal,Oily","Dryness,Dullness",Liquid,"20s,30s,40s,50+,Under20",cleaser
